url,title
http://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)"
http://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,The Silent Twin (Detective Jennifer Knight #3)
http://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html,The Story of Hong Gildong
http://books.toscrape.com/catalogue/the-zombie-room_87/index.html,The Zombie Room
http://books.toscrape.com/catalogue/the-silent-wife_83/index.html,The Silent Wife
http://books.toscrape.com/catalogue/the-tumor_85/index.html,The Tumor
http://books.toscrape.com/catalogue/the-secret-healer_80/index.html,The Secret Healer
http://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,The Selfish Gene
http://books.toscrape.com/catalogue/the-republic_78/index.html,The Republic
http://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,The Mirror & the Maze (The Wrath and the Dawn #1.5)
http://books.toscrape.com/catalogue/the-odyssey_77/index.html,The Odyssey
http://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)"
http://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html,The Nicomachean Ethics
http://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,The Name of the Wind (The Kingkiller Chronicle #1)
http://books.toscrape.com/catalogue/the-little-prince_72/index.html,The Little Prince
http://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1)
http://books.toscrape.com/catalogue/the-iliad_69/index.html,The Iliad
http://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html,The End of the Jesus Era (An Investigation #1)
http://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html,The Hook Up (Game On #1)
http://books.toscrape.com/catalogue/the-haters_67/index.html,The Haters
http://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html,The Light of the Fireflies
http://books.toscrape.com/catalogue/the-girl-you-lost_66/index.html,The Girl You Lost
http://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/index.html,The Girl In The Ice (DCI Erika Foster #1)
http://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html,The Last Girl (The Dominion Trilogy #1)
http://books.toscrape.com/catalogue/the-bhagavad-gita_60/index.html,The Bhagavad Gita
http://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html,The Edge of Reason (Bridget Jones #2)
http://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html,The Complete Maus (Maus #1-2)
http://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html,The Communist Manifesto
http://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html,The Bette Davis Club
http://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html,The Art of Not Breathing
http://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html,Taking Shots (Assassins #1)
http://books.toscrape.com/catalogue/starlark_56/index.html,Starlark
http://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html,Sister Sable (The Mad Queen #1)
http://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html,Shatter Me (Shatter Me #1)
http://books.toscrape.com/catalogue/shameless_52/index.html,Shameless
http://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html,"Skip Beat!, Vol. 01 (Skip Beat! #1)"
http://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html,Shadow Rites (Jane Yellowrock #10)
http://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html,Settling the Score (The Summer Games #1)
http://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html,Sense and Sensibility
http://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html,"Saga, Volume 1 (Saga (Collected Editions) #1)"
http://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html,On the Road (Duluoz Legend)
http://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html,"Paper Girls, Vol. 1 (Paper Girls #1-5)"
http://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)"
http://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html,"Rhythm, Chord & Malykhin"
http://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)"
http://books.toscrape.com/catalogue/one-second-seven-7_41/index.html,One Second (Seven #7)
http://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html,Paradise Lost (Paradise #1)
http://books.toscrape.com/catalogue/origins-alphas-05_42/index.html,Origins (Alphas 0.5)
http://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html,Old Records Never Die: One Man's Quest for His Vinyl and His Past
http://books.toscrape.com/catalogue/of-mice-and-men_37/index.html,Of Mice and Men
http://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html,Myriad (Prentor #1)
http://books.toscrape.com/catalogue/off-sides-off-1_38/index.html,Off Sides (Off #1)
http://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)"
http://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html,My Perfect Mistake (Over the Top #1)
http://books.toscrape.com/catalogue/meditations_33/index.html,Meditations
http://books.toscrape.com/catalogue/matilda_32/index.html,Matilda
http://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html,Listen to Me (Fusion #1)
http://books.toscrape.com/catalogue/kitchens-of-the-great-midwest_28/index.html,Kitchens of the Great Midwest
http://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html,Lord of the Flies
http://books.toscrape.com/catalogue/jane-eyre_27/index.html,Jane Eyre
http://books.toscrape.com/catalogue/lost-among-the-living_31/index.html,Lost Among the Living
http://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html,Icing (Aces Hockey #2)
http://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)"
http://books.toscrape.com/catalogue/imperfect-harmony_26/index.html,Imperfect Harmony
http://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,Having the Barbarian's Baby (Ice Planet Barbarians #7.5)
http://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html,"Giant Days, Vol. 1 (Giant Days #1-4)"
http://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html,"Fruits Basket, Vol. 1 (Fruits Basket #1)"
http://books.toscrape.com/catalogue/frankenstein_20/index.html,Frankenstein
http://books.toscrape.com/catalogue/forever-rockers-the-rocker-12_19/index.html,Forever Rockers (The Rocker #12)
http://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html,Fighting Fate (Fighting #6)
http://books.toscrape.com/catalogue/emma_17/index.html,Emma
http://books.toscrape.com/catalogue/eat-pray-love_16/index.html,"Eat, Pray, Love"
http://books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html,Deep Under (Walker Security #1)
http://books.toscrape.com/catalogue/choosing-our-religion-the-spiritual-lives-of-americas-nones_14/index.html,Choosing Our Religion: The Spiritual Lives of America's Nones
http://books.toscrape.com/catalogue/charlie-and-the-chocolate-factory-charlie-bucket-1_13/index.html,Charlie and the Chocolate Factory (Charlie Bucket #1)
http://books.toscrape.com/catalogue/charitys-cross-charles-towne-belles-4_12/index.html,Charity's Cross (Charles Towne Belles #4)
http://books.toscrape.com/catalogue/bright-lines_11/index.html,Bright Lines
http://books.toscrape.com/catalogue/bridget-joness-diary-bridget-jones-1_10/index.html,Bridget Jones's Diary (Bridget Jones #1)
http://books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html,Bounty (Colorado Mountain #7)
http://books.toscrape.com/catalogue/beyond-good-and-evil_6/index.html,Beyond Good and Evil
http://books.toscrape.com/catalogue/blood-defense-samantha-brinkman-1_8/index.html,Blood Defense (Samantha Brinkman #1)
http://books.toscrape.com/catalogue/a-spys-devotion-the-regency-spies-of-london-1_3/index.html,A Spy's Devotion (The Regency Spies of London #1)
http://books.toscrape.com/catalogue/bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1_7/index.html,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)"
http://books.toscrape.com/catalogue/alice-in-wonderland-alices-adventures-in-wonderland-1_5/index.html,Alice in Wonderland (Alice's Adventures in Wonderland #1)
http://books.toscrape.com/catalogue/ajin-demi-human-volume-1-ajin-demi-human-1_4/index.html,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)"
http://books.toscrape.com/catalogue/1000-places-to-see-before-you-die_1/index.html,"1,000 Places to See Before You Die"
http://books.toscrape.com/catalogue/1st-to-die-womens-murder-club-1_2/index.html,1st to Die (Women's Murder Club #1)
